,Ticker,Date,Time,Links
13,F,The audio will stream live while the call is active and can be replayed upon its completion.,,https://seekingalpha.com/article/3968828-ford-motor-f-q1-2016-results-earnings-call-webcast?part=single
14,F,Bank of America Merrill Lynch - 2016 NYC Auto Summit Conference Call,"March 23, 2016 08:55 AM ET",https://seekingalpha.com/article/3960543-ford-motor-f-presents-bank-america-merrill-lynch-2016-nyc-auto-summit-brokers-conference?part=single
15,F,Q4 2015 Results Earnings Conference Call,"January 28, 2015, 09:00 AM ET",https://seekingalpha.com/article/3844486-ford-motors-f-ceo-mark-fields-q4-2015-results-earnings-call-transcript?part=single
16,F,,,https://seekingalpha.com/article/3840126-ford-motor-f-q4-2015-results-earnings-call-webcast?part=single
17,F,November 2015 US Sales Conference Call,"December 01, 2015, 10:00 AM ET",https://seekingalpha.com/article/3724726-ford-motor-f-november-2015-u-s-sales-conference-call-transcript?part=single
18,F,Co Briefing on UAW-Ford 2015 Collective Bargaining Agreement Corporate Call,"November 30 2015, 09:00 AM ET",https://seekingalpha.com/article/3721426-ford-motors-f-ceo-mark-fields-co-briefing-uaw-ford-2015-collective-bargaining-agreement?part=single
19,F,Q3 2015 Earnings Conference Call,"October 27, 2015 9:00 AM ET",https://seekingalpha.com/article/3609276-ford-motors-f-ceo-mark-fields-q3-2015-results-earnings-call-transcript?part=single
20,F,,,https://seekingalpha.com/article/3603236-ford-motor-f-q3-2015-results-earnings-call-webcast?part=single
21,F,September 2015 U.S. Sales Conference Call,"October 1, 2015 11:00 AM ET",https://seekingalpha.com/article/3546216-ford-motors-f-management-presents-september-2015-u-s-sales-conference-call-transcript?part=single
22,F,dbAccess IAA Cars 2015 Conference,"September 16, 2015 08:00 AM ET",https://seekingalpha.com/article/3514526-ford-motor-f-presents-dbaccess-iaa-cars-2015-brokers-conference-transcript?part=single
23,F,August 2015 U.S. Sales Conference Call,"September 01, 2015, 10:00 AM ET",https://seekingalpha.com/article/3482516-ford-motor-f-august-2015-u-s-sales-conference-call-transcript?part=single
24,F,Q2 2015 Results Earnings Conference Call,"July 28, 2015 09:00 AM ET",https://seekingalpha.com/article/3365445-ford-motors-f-ceo-mark-fields-on-q2-2015-results-earnings-call-transcript?part=single
25,F,End Time: 15:48,Ford Motor Company (NYSE:F),https://seekingalpha.com/article/3234516-ford-f-presents-at-deutsche-bank-global-industrials-and-basic-materials-conference-transcript?part=single
26,F,Q1 2015 Earnings Conference Call,"April 28, 2015 09:00 ET",https://seekingalpha.com/article/3112126-ford-motors-f-ceo-mark-fields-discusses-q1-2015-results-earnings-call-transcript?part=single
27,F,,,https://seekingalpha.com/article/3105476-ford-motor-f-q1-2015-results-earnings-call-webcast?part=single
28,F,Bank of America Merrill Lynch 2015 New York Auto Summit,"April 1, 2015 12:40 PM ET",https://seekingalpha.com/article/3046366-ford-f-presents-at-bank-of-america-merrill-lynch-2015-new-york-auto-summit-transcript?part=single
29,F,March 2015 U.S. Sales Conference Call,"April 01, 2015 10:00 AM ET",https://seekingalpha.com/article/3045506-ford-motor-f-march-2015-u-s-sales-conference-call-transcript?part=single
30,F,February 2015 U.S. Sales Conference Call,"March 03, 2015, 10:00 AM ET",https://seekingalpha.com/article/2969826-ford-motor-f-february-2015-u-s-sales-conference-call-transcript?part=single
31,F,Q4 2014 Results Earnings Conference Call,"January 29, 2015 9:00 AM ET",https://seekingalpha.com/article/2864556-fords-f-ceo-mark-fields-on-q4-2014-results-earnings-call-transcript?part=single
32,F,,,https://seekingalpha.com/article/2859976-ford-motor-f-q4-2014-results-earnings-call-webcast?part=single
33,F,November 2014 U.S. Sales Conference Call,"December 2, 2014 10:00 ET",https://seekingalpha.com/article/2725245-ford-motors-f-management-hosts-november-2014-u-s-sales-conference-call-transcript?part=single
34,F,2014 Barclays Global Automotive Conference ,"November 19, 2014 11:15 a.m. ET",https://seekingalpha.com/article/2696285-ford-motor-company-f-presents-at-2014-barclays-global-automotive-conference-transcript?part=single
35,F,Q3 2014 Earnings Conference Call,"October 24, 2014 11:00 AM ET",https://seekingalpha.com/article/2596675-ford-motor-companys-f-ceo-mark-fields-on-q3-2014-results-earnings-call-transcript?part=single
36,F,,,https://seekingalpha.com/article/2591135-ford-motor-f-q3-2014-results-earnings-call-webcast?part=single
37,F,September 2014 U.S. Sales Conference ,"October 1, 2014 10:00 AM ET",https://seekingalpha.com/article/2534355-fords-management-hosts-september-2014-u-s-sales-conference-transcript?part=single
38,F,Morgan Stanley Laguna Conference Call,"September 15, 2014 15:10 ET",https://seekingalpha.com/article/2496975-ford-motor-company-f-presents-at-morgan-stanley-laguna-conference-transcript?part=single
39,F,End Time: 10:44,Ford Motor Company (NYSE:F),https://seekingalpha.com/article/2468815-ford-motors-f-august-2014-u-s-sales-conference-call-transcript?part=single
40,F,Q2 2014 Results Earnings Conference Call,"July 24, 2014; 08:30 a.m. ET",https://seekingalpha.com/article/2339505-ford-motor-company-f-ceo-mark-fields-discusses-q2-2014-results-earnings-call-transcript?part=single
41,F,,,https://seekingalpha.com/article/2334065-q3-2014-ford-motor-co-earnings-conference-call-webcast?part=single
42,F,Deutsche Bank Global Industrials and Basic Materials Conference,"June 4, 2014 14:40 ET",https://seekingalpha.com/article/2253503-ford-motor-company-management-presents-at-deutsche-bank-global-industrials-and-basic-materials-conference-transcript?part=single
43,F,May 2014 U.S. Sales Conference Call,"June 3, 2014 10:00 ET",https://seekingalpha.com/article/2251003-ford-motors-f-may-2014-u-s-sales-conference-call-transcript?part=single
44,F,Q1 2014 Earnings Conference Call,"April 25, 2014, 09:00 AM ET",https://seekingalpha.com/article/2166083-ford-motors-ceo-discusses-q1-2014-results-earnings-call-transcript?part=single
45,F,,,https://seekingalpha.com/article/2163173-ford-motor-f-q2-2014-results-results-earnings-call-webcast?part=single
46,F,February 2014 U.S. Sales Conference Call,"March 03, 2014, 10:00 AM ET",https://seekingalpha.com/article/2063813-fords-management-hosts-february-2014-u-s-sales-conference-call-transcript?part=single
47,F,January 2014 U.S. Sales Conference Transcript,"February 3, 2014 10:00 AM ET",https://seekingalpha.com/article/1989231-fords-management-hosts-january-2014-u-s-sales-conference-transcript?part=single
48,F,Q4 2013 Results Earnings Call,"January 28, 2014 9:00 AM ET",https://seekingalpha.com/article/1973261-fords-ceo-discusses-q4-2013-results-earnings-call-transcript?part=single
49,F,,,https://seekingalpha.com/article/1965401-q1-2014-ford-motor-co-earnings-conference-call-webcast?part=single
50,F,Year-End Update Conference,"December 18, 2013 9:00 AM ET",https://seekingalpha.com/article/1905771-fords-management-hosts-year-end-update-conference-transcript?part=single
51,F,November 2013 U.S. Sales Conference Call,"December 03, 2013 10:00 AM ET",https://seekingalpha.com/article/1874381-ford-motors-management-presents-at-november-2013-u-s-sales-conference-transcript?part=single
52,F,October 2013 Sales Conference Call,"November 1, 2013 10:00 AM ET",https://seekingalpha.com/article/1798872-ford-motor-management-presents-october-2013-sales-conference-transcript?part=single
53,F,Q3 2013 Earnings Conference Call,"October 24, 2013, 9:00 a.m. ET",https://seekingalpha.com/article/1769212-ford-motor-company-ceo-discusses-q3-2013-results-earnings-call-transcript?part=single
54,F,,,https://seekingalpha.com/article/1766712-ford-motor-company-discusses-q3-2013-results-webcast?part=single
55,F,September 2013 Sales Conference Call ,"October 1, 2013 10:30 AM ET",https://seekingalpha.com/article/1723492-ford-motor-companys-management-presents-at-september-2013-sales-conference-call-transcript?part=single
56,F,Citi 2013 US and European Industrials Conference Call,"September 17, 2013 10:15 AM ET",https://seekingalpha.com/article/1698942-ford-motors-management-presents-at-citi-2013-us-and-european-industrials-conference-transcript?part=single
57,F,Mainfirst Auto IAA Investor and Analyst Conference Call,"September 10, 2013 05:20 ET",https://seekingalpha.com/article/1684302-ford-motors-management-presents-at-mainfirst-auto-iaa-investor-and-analyst-conference-transcript?part=single
58,F,Call End: 10:45,Ford Motor Company (NYSE:F),https://seekingalpha.com/article/1673902-ford-motor-companys-management-hosts-august-2013-u-s-sales-conference-call-transcript?part=single
59,F,,,https://seekingalpha.com/article/1664002-ford-motor-company-f-august-2013-u-s-sales-conference-call-webcast?part=single
60,F,July 2013 U.S. Sales Call,"August 01, 2013 10:00 AM ET",https://seekingalpha.com/article/1601662-ford-motor-companys-management-hosts-july-2013-u-s-sales-call-transcript?part=single
61,F,Q2 2013 Earnings Conference Call,"July 24, 2013 09:00 AM ET",https://seekingalpha.com/article/1568432-ford-motor-company-f-ceo-discusses-q2-2013-results-earnings-call-transcript?part=single
62,F, ,,https://seekingalpha.com/article/1566912-ford-motor-company-f-management-discusses-q2-2013-results-webcast?part=single
63,F,June 2013 U.S. Sales Conference Call,"July 2, 2013, 10:00 am ET",https://seekingalpha.com/article/1531792-ford-motors-management-presents-at-june-2013-u-s-sales-conference-transcript?part=single
64,F,Discuss Details of 2012/13 Sustainability Report Conference,"June 14, 2013 11:00 AM ET",https://seekingalpha.com/article/1502982-fords-management-hosts-discussion-of-details-of-2012-13-sustainability-report-conference-transcript?part=single
65,F,Ford Motor Company at Deutsche Bank Global Industrials and Basic Materials Conference,"June 13, 2013 11:00 a.m. ET",https://seekingalpha.com/article/1500942-ford-motor-companys-management-presents-at-deutsche-bank-global-industrials-and-basic-materials-conference-transcript?part=single
66,F,2013 Annual Meeting of Shareholders Conference Call,"May 9, 2013 8:30 am ET",https://seekingalpha.com/article/1422761-ford-motors-ceo-presents-at-2013-annual-meeting-of-shareholders-conference-transcript?part=single
67,F,April 2013 U.S. Sales Conference Call,"May 1, 2013 10:00 am ET",https://seekingalpha.com/article/1390901-ford-motors-management-presents-at-april-2013-u-s-sales-conference-transcript?part=single
68,F,Q1 2013 Earnings Call,"April 24, 2013 9:00 AM ET",https://seekingalpha.com/article/1366281-ford-motor-companys-ceo-discusses-q1-2013-results-earnings-call-transcript?part=single
69,F,Sales Conference Call,"April 02, 2013, 10:00 am ET",https://seekingalpha.com/article/1314761-ford-motor-companys-management-hosts-sales-conference-call-transcript?part=single
70,F,Special Call,"March 15, 2013 10:30 ET",https://seekingalpha.com/article/1277651-ford-motors-management-hosts-2013-ford-university-conference-transcript?part=single
71,F,Q4 2012 Earnings Conference Call,"January 29, 2013 9:00 a.m. ET",https://seekingalpha.com/article/1141711-ford-motors-ceo-discusses-q4-2012-results-earnings-call-transcript?part=single
72,F,December 2012 U.S. Sales Conference Call,"January 3, 2013 10:00 AM ET",https://seekingalpha.com/article/1093521-ford-motor-company-management-discusses-december-2012-u-s-sales-transcript?part=single
73,F,U.S. Sales Conference Call,"December 03, 2012, 10:00 am ET",https://seekingalpha.com/article/1041551-ford-motors-management-hosts-u-s-sales-conference-call-transcript?part=single
74,F,Q3 2012 Earnings Call,"October 30, 2012 11:00 am ET",https://seekingalpha.com/article/969911-ford-motors-ceo-discusses-q3-2012-results-earnings-call-transcript?part=single
75,F,"October 25, 2012  9:00 am ET",Executives,https://seekingalpha.com/article/950271-ford-motor-co-special-call?part=single
76,F,Monthly Sales Call,"October 2, 2012 10:00 am ET",https://seekingalpha.com/article/900241-ford-motors-management-presents-september-2012-monthly-sales-sales-call-transcript?part=single
77,F,August 2012 U.S. Sales Conference Transcript,"September 4, 2012 10:00 AM ET",https://seekingalpha.com/article/845421-fords-management-hosts-august-2012-u-s-sales-conference-transcript?part=single
78,F,Q2 2012 Earnings Conference Call,"July 25, 2012, 09:00 a.m. ET",https://seekingalpha.com/article/748391-ford-motors-ceo-discusses-q2-2012-results-earnings-call-transcript?part=single
79,F,Monthly Sales Call,"June 01, 2012 10:00 am ET",https://seekingalpha.com/article/631531-ford-motors-management-host-monthly-sales-call-transcript?part=single
80,F,57th Annual Meeting of Shareholders,"May 10, 2012  8:30 am ET",https://seekingalpha.com/article/583821-ford-motors-ceo-hosts-57th-annual-meeting-of-shareholders-transcript?part=single
81,F,Monthly Sales Conference,"May 01, 2012 10:00 am ET",https://seekingalpha.com/article/546831-ford-motors-management-host-monthly-sales-conference-transcript?part=single
82,F,Q1 2012 Earnings Call,"April 27, 2012  9:00 am ET",https://seekingalpha.com/article/537471-ford-motors-ceo-discusses-q1-2012-results-earnings-call-transcript?part=single
83,F,Sales/ Trading Statement Call,"April 03, 2012 10:00 am ET",https://seekingalpha.com/article/475711-ford-motors-management-host-sales-trading-statement-call-transcript?part=single
84,F,Ford University Conference Call,"March 09, 2012 10:30 am ET",https://seekingalpha.com/article/424331-ford-motors-management-host-ford-university-conference-call-transcript?part=single
85,F,"March 01, 2012 10:00 am ET",Executives,https://seekingalpha.com/article/404941-ford-motor-co-sales-trading-statement-call?part=single
86,F,"February 01, 2012 10:00 am ET",Executives,https://seekingalpha.com/article/332322-ford-motor-co-jan-2012-sales-trading-statement-call-feb-01-2012?part=single
87,F,Q4 2011 Earnings Call,"January 27, 2012  9:00 am ET",https://seekingalpha.com/article/322751-ford-motors-ceo-discusses-q4-2011-results-earnings-call-transcript?part=single
88,F,"November 01, 2011  1:00 pm ET",Executives,https://seekingalpha.com/article/304184-ford-motor-co-oct-2011-sales-trading-statement-call-nov-01-2011?part=single
89,F,Q3 2011 Earnings Call,"October 26, 2011  9:00 am ET",https://seekingalpha.com/article/302387-ford-motors-ceo-discusses-q3-2011-results-earnings-call-transcript?part=single
90,F,"October 20, 2011  8:30 am ET",Executives,https://seekingalpha.com/article/300828-ford-motor-co-special-call?part=single
91,F,"October 03, 2011  1:00 pm ET",Executives,https://seekingalpha.com/article/297303-ford-motor-co-sep-2011-sales-trading-statement-call-oct-03-2011?part=single
92,F,"August 02, 2011  1:00 pm ET",Executives,https://seekingalpha.com/article/286687-ford-motor-co-jul-2011-sales-trading-statement-call?part=single
93,F,Q2 2011 Earnings Call,"July 26, 2011  9:00 am ET",https://seekingalpha.com/article/281946-ford-motors-ceo-discusses-q2-2011-results-earnings-call-transcript?part=single
94,F,Q1 2011 Earnings Call,"April 26, 2011 11:00 am ET",https://seekingalpha.com/article/265588-ford-motors-ceo-discusses-q1-2011-results-earnings-call-transcript?part=single
95,F,Q4 2010 Earnings Call,"January 28, 2011 9:00 am ET",https://seekingalpha.com/article/249467-ford-motor-company-ceo-discusses-q4-2010-earnings-call-transcript?part=single
96,F,Q3 2010 Earnings Call,"October 26, 2010  9:00 am ET",https://seekingalpha.com/article/232392-ford-motor-ceo-discusses-q3-2010-results-earnings-call-transcript?part=single
97,F,Q2 2010 Earnings Call,"July 23, 2010 9:00 am ET",https://seekingalpha.com/article/216218-ford-motor-co-q2-2010-earnings-call-transcript?part=single
98,F,Q1 2010 Earnings Call Transcript,"April 27, 2010 9:00 am ET",https://seekingalpha.com/article/201189-ford-motor-company-q1-2010-earnings-call-transcript?part=single
99,F,Q4 2009 Earnings Call Transcript,"January 28, 2010 9:00 am ET",https://seekingalpha.com/article/185137-ford-motor-company-q4-2009-earnings-call-transcript?part=single
100,F,Q3 2009 Earnings Call Transcript,"November 2, 2009 9:00 am ET",https://seekingalpha.com/article/170784-ford-motor-company-q3-2009-earnings-call-transcript?part=single
101,F,Q2 2009 Earnings Call,"July 23, 2009 9:00 am ET",https://seekingalpha.com/article/150928-ford-motor-co-q2-2009-earnings-call-transcript?part=single
102,F,Q1 2009 Earnings Call,"April 24, 2009 9:00 am ET",https://seekingalpha.com/article/133049-ford-motor-company-q1-2009-earnings-call-transcript?part=single
103,F,March Sales Call,"April 1, 2009 1:00 PM ET",https://seekingalpha.com/article/128999-ford-motor-company-march-sales-call-transcript?part=single
104,F,Q4 2008 Fixed Income Earnings Call Transcript,"January 29, 2009 11:00 am ET",https://seekingalpha.com/article/117486-ford-motor-company-q4-2008-fixed-income-earnings-call-transcript?part=single
105,F,Q4 2008 Earnings Call Transcript,"January 29, 2009 9:00 am ET",https://seekingalpha.com/article/117483-ford-motor-company-q4-2008-earnings-call-transcript?part=single
106,F,September Sales Call,"January 5, 2008 1:00 PM ET",https://seekingalpha.com/article/113286-ford-motor-company-december-sales-call-transcript?part=single
107,F,Q3 2008 Earnings Call,"November 7, 2008 9:00 am ET",https://seekingalpha.com/article/104838-ford-motor-company-q3-2008-earnings-call-transcript?part=single
108,F,Sales Call,"October 1, 2008 1:00 pm ET",https://seekingalpha.com/article/98112-ford-motor-company-sales-call-transcript?part=single
109,F,August 2008 U.S. Sales Call,"September 03, 2008 1:00 pm ET",https://seekingalpha.com/article/93791-ford-motor-company-august-2008-u-s-sales-call?part=single
110,F,Executives,"Lillian Etzkorn - Director, Investor Relations",https://seekingalpha.com/article/87076-ford-motor-company-q2-2008-earnings-call-transcript?part=single
111,F,Ford Motor Company (NYSE:F),May 2008 Sales Call ,https://seekingalpha.com/article/79940-ford-motor-company-may-2008-sales-call-transcript?part=single
112,F,Q1 2008 Earnings Call ,"April 24, 2008 9:00 am ET",https://seekingalpha.com/article/73987-ford-motor-company-q1-2008-earnings-call-transcript?part=single
113,F,Ford Motor Company (NYSE:F),March 2008 U.S. Sales Results Call ,https://seekingalpha.com/article/70788-ford-motor-company-march-2008-u-s-sales-results-call-transcript?part=single
114,F,February 2008 Sales Call,"March 3, 2008 1:00 pm ET",https://seekingalpha.com/article/69674-ford-motor-company-february-2008-sales-call-transcript?part=single
115,F,Q4 FY07 Earnings Call,"January 24, 2007, 11:00 AM ET",https://seekingalpha.com/article/61531-ford-motor-co-q4-2007-earnings-call-transcript?part=single
116,F,November 2007 Sales Call,"December 3, 2007 1:00 pm ET",https://seekingalpha.com/article/56251-ford-november-2007-sales-call-transcript?part=single
117,F,Q3 2007 Earnings Call ,"November 8, 20079:00 am ET",https://seekingalpha.com/article/53527-ford-q3-2007-earnings-call-transcript?part=single
118,F, Q2 2007 Earnings Call ," July 26, 2007 9:00 am ET ",https://seekingalpha.com/article/42540-ford-q2-2007-earnings-call-transcript?part=single
119,F, Q1 2007 Earnings Call ," April 26, 2007 9:00 am ET ",https://seekingalpha.com/article/33706-ford-motor-q1-2007-earnings-call-transcript?part=single
120,F, January 2007 Sales Call ," February 1, 2007 1:00 pm ET ",https://seekingalpha.com/article/25828-ford-january-2007-sales-call-transcript?part=single
121,F, Q4 2006 Earnings Call ," January 25, 2007 9:00 am ET ",https://seekingalpha.com/article/25166-ford-q4-2006-earnings-call-transcript?part=single
122,F,Q3 2006 Earnings Call,"October 23, 2006 9:00 am ET",https://seekingalpha.com/article/19023-ford-q3-2006-earnings-call-transcript?part=single
