,Ticker,Date,Time,Links
36,GE,GE Annual Outlook Investor Meeting Conference Call,"December 16, 2015 03:30 PM ET",https://seekingalpha.com/article/3761076-general-electrics-ge-ceo-jeff-immelt-hosts-annual-outlook-investor-meeting-transcript?part=single
37,GE,Credit Suisse Industrials Conference Call,"December 02, 2015 03:00 PM ET",https://seekingalpha.com/article/3729006-general-electric-ge-presents-credit-suisse-industrials-conference-transcript?part=single
38,GE,Q3 2015 Earnings Conference Call,"October 16, 2015 8:30 AM ET",https://seekingalpha.com/article/3578726-general-electrics-ge-ceo-jeff-immelt-q3-2015-results-earnings-call-transcript?part=single
39,GE,,,https://seekingalpha.com/article/3573026-general-electric-ge-q3-2015-results-earnings-call-webcast?part=single
40,GE,,,https://seekingalpha.com/article/3515966-general-electrics-ge-management-presents-morgan-stanley-laguna-brokers-conference-transcript?part=single
41,GE,RBC Capital Markets' Global Industrials Conference,"September 10, 2015 12:10 ET",https://seekingalpha.com/article/3502866-general-electrics-ge-management-rbc-capital-markets-global-industrials-conference-transcript?part=single
42,GE,Q2 2015 Earnings Call,"July 17, 2015 8:30 am ET",https://seekingalpha.com/article/3334555-general-electric-ge-jeffrey-r-immelt-on-q2-2015-results-earnings-call-transcript?part=single
43,GE,Stifel Industrials Conference,"June 16, 2015 03:00 PM ET",https://seekingalpha.com/article/3263295-general-electrics-ge-management-presents-at-stifel-industrials-conference-transcript?part=single
44,GE,Deutsche Bank Global Industrials and Basic Materials Conference Call,"June 3, 2015 10:20 ET",https://seekingalpha.com/article/3233736-general-electrics-ge-management-presents-at-deutsche-bank-global-industrials-and-basic-materials-conference-transcript?part=single
45,GE,2015 Electrical Products Group Conference Call,"May 20, 2015 11:30 AM ET",https://seekingalpha.com/article/3200596-general-electrics-ge-ceo-jeff-immelt-presents-at-2015-electrical-products-group-conference-transcript?part=single
46,GE,Q1 2015 Earnings Conference Call,"April 17, 2015 8:30 a.m. ET",https://seekingalpha.com/article/3078506-general-electrics-ge-ceo-jeff-immelt-on-q1-2015-results-earnings-call-transcript?part=single
47,GE,,,https://seekingalpha.com/article/3073306-general-electric-ge-q1-2015-results-earnings-call-webcast?part=single
48,GE,Bank of America Merrill Lynch Global Industrials & EU Autos Conference Call,"March 19, 2015 5:40 AM ET",https://seekingalpha.com/article/3013886-general-electric-ge-presents-at-bank-of-america-merrill-lynch-global-industrials-and-eu-autos-conference-transcript?part=single
49,GE,"J.P Morgan Aviation, Transportation & Industrials Conference","March 5, 2015 11:00 AM ET",https://seekingalpha.com/article/2977476-general-electrics-ge-presents-at-j-p-morgan-aviation-transportation-and-industrials-conference-transcript?part=single
50,GE,Barclays Industrial Select Conference 2015,"February 18, 2015 08:05 AM ET",https://seekingalpha.com/article/2928696-general-electric-company-ge-presents-at-barclays-industrial-select-conference-2015-transcript?part=single
51,GE,Q4 2014 Earnings Conference Call,"January 23, 2015 8:30 a.m. ET",https://seekingalpha.com/article/2845966-general-electrics-ge-ceo-jeff-immelt-on-q4-2014-results-earnings-call-transcript?part=single
52,GE,,,https://seekingalpha.com/article/2840146-general-electric-ge-q4-2014-results-earnings-call-webcast?part=single
53,GE,Annual Outlook Investor Meeting,"December 16, 2014 3:00 PM ET",https://seekingalpha.com/article/2762965-general-electrics-ge-ceo-jeff-immelt-hosts-annual-outlook-investor-meeting-transcript?part=single
54,GE,Credit Suisse Global Industrials Conference,"December 02, 2014, 11:45 AM ET",https://seekingalpha.com/article/2725985-general-electrics-ge-management-presents-at-credit-suisse-global-industrials-conference-transcript?part=single
55,GE,Goldman Sachs Industrials Conference,"November 12, 2014, 10:40 AM ET",https://seekingalpha.com/article/2675355-general-electrics-ge-management-presents-at-goldman-sachs-industrials-conference-transcript?part=single
56,GE,Q3 2014 Earnings Conference Call,"October 17, 2014 8:30 a.m. ET",https://seekingalpha.com/article/2571245-general-electrics-ge-ceo-jeffrey-immelt-on-q3-2014-results-earnings-call-transcript?part=single
57,GE,,,https://seekingalpha.com/article/2564805-general-electric-ge-q3-2014-results-earnings-call-webcast?part=single
58,GE,Morgan Stanley Laguna Conference Call,"September 15, 2014 02:30 PM ET",https://seekingalpha.com/article/2497135-general-electric-ge-presents-at-morgan-stanley-laguna-conference-transcript?part=single
59,GE,Investor Day on GE Oil and Gas Conference Call,"September 10, 2014 09:00 AM ET",https://seekingalpha.com/article/2486225-general-electrics-ge-investor-day-on-ge-oil-and-gas-conference-transcript?part=single
60,GE,Q2 2014 Results Earnings Conference Call,"July 18, 2014 08:30 AM ET",https://seekingalpha.com/article/2323025-general-electrics-ge-ceo-jeff-immelt-on-q2-2014-results-earnings-call-transcript?part=single
61,GE,Deutsche Bank Global Industrials and Basic Materials Conference,"June 5, 2014, 09:40 AM ET",https://seekingalpha.com/article/2255163-general-electric-ge-at-deutsche-bank-global-industrials-and-basic-materials-conference-transcript?part=single
62,GE,2014 Electrical Products Group (EPG) Conference,"May 21, 2014 11:30 ET",https://seekingalpha.com/article/2231433-general-electrics-ge-ceo-jeff-immelt-at-2014-electrical-products-group-epg-conference-transcript?part=single
63,GE,Q1 2014 Earnings Conference Call,"April 17, 2014 8:30 a.m. ET",https://seekingalpha.com/article/2148373-general-electrics-ceo-discusses-q1-2014-results-earnings-call-transcript?part=single
64,GE,Barclays Industrial Select Conference Call,"February 20, 2014 3:00 PM ET",https://seekingalpha.com/article/2037523-general-electric-at-barclays-industrial-select-conference-transcript?part=single
65,GE,Q4 2013 Results Earnings Call,"January 17, 2014, 8:30 a.m. ET",https://seekingalpha.com/article/1952281-general-electrics-ceo-discusses-q4-2013-results-earnings-call-transcript?part=single
66,GE,,,https://seekingalpha.com/article/1950931-q4-2013-general-electric-co-earnings-conference-call-webcast?part=single
67,GE,Annual Outlook Investor Meeting Conference Transcript,"December 18, 2013 3:00 PM ET",https://seekingalpha.com/article/1908131-general-electrics-ceo-hosts-annual-outlook-investor-meeting-conference-transcript?part=single
68,GE,Q3 2013 Earnings Conference Call,"October 18, 2013, 8:30 am ET",https://seekingalpha.com/article/1754092-general-electrics-ceo-discusses-q3-2013-results-earnings-call-transcript?part=single
69,GE,Q2 2013 Earnings Conference Call,"July 19, 2013 8:30 a.m. ET",https://seekingalpha.com/article/1558502-general-electric-company-ge-ceo-discusses-q2-2013-results-earnings-call-transcript?part=single
70,GE,2013 Electrical Products Group Conference Call,"May 22, 2013 11:00 AM ET",https://seekingalpha.com/article/1454871-general-electrics-ceo-presents-at-2013-electrical-products-group-conference-transcript?part=single
71,GE,2013 Annual Shareholder Meeting Conference Call,"April 24, 2013 11:00 am ET",https://seekingalpha.com/article/1368171-general-electrics-ceo-presents-at-2013-annual-shareholder-meeting-conference-transcript?part=single
72,GE,Q1 2013 Earnings Conference Call,"April 19, 2013 8:30 a.m. ET",https://seekingalpha.com/article/1354631-general-electrics-ceo-discusses-q1-2013-results-earnings-call-transcript?part=single
73,GE,NBCU Transaction Call,"February 13, 2013 09:30 AM ET",https://seekingalpha.com/article/1178731-general-electric-companys-ceo-discusses-nbcu-transaction-transcript?part=single
74,GE,Q4 2012 Results Earnings Call,"January 18, 2013 8:30 AM ET",https://seekingalpha.com/article/1120541-general-electrics-ceo-discusses-q4-2012-results-earnings-call-transcript?part=single
75,GE,Q3 2012 Earnings Call,"October 19, 2012 8:30 AM ET",https://seekingalpha.com/article/935301-general-electric-companys-ceo-discusses-q3-2012-results-earnings-call-transcript?part=single
76,GE,Q2 2012 Earnings Conference Call,"July 20, 2012, 08:30 a.m. ET",https://seekingalpha.com/article/737291-general-electrics-ceo-discusses-q2-2012-results-earnings-call-transcript?part=single
77,GE,2012 Annual Meeting,"April 25, 2012 10:00 am ET",https://seekingalpha.com/article/529611-general-electrics-ceo-hosts-2012-annual-meeting-transcript?part=single
78,GE,Q1 2012 Earnings Call,"April 20, 2012  8:30 am ET",https://seekingalpha.com/article/514471-general-electrics-ceo-discusses-q1-2012-results-earnings-call-transcript?part=single
79,GE,"March 07, 2012  7:00 am ET",Executives,https://seekingalpha.com/article/421991-general-electric-company-shareholder-analyst-call?part=single
80,GE,Q4 2011 Earnings Call,"January 20, 2012  8:30 am ET",https://seekingalpha.com/article/320998-general-electrics-ceo-discusses-q4-2011-results-earnings-call-transcript?part=single
81,GE,Annual GE Outlook Meeting,"December 13, 2011  3:00 pm ET",https://seekingalpha.com/article/313696-general-electrics-ceo-hosts-annual-outlook-meeting-conference-call-transcript?part=single
82,GE,Q3 2011 Earnings Call,"October 21, 2011  8:30 am ET",https://seekingalpha.com/article/301302-general-electrics-ceo-discusses-q3-2011-results-earnings-call-transcript?part=single
83,GE,Q2 2011 Earnings Call,"July 22, 2011 8:30 am ET",https://seekingalpha.com/article/281253-general-electrics-ceo-discusses-q2-2011-results-earnings-call-transcript?part=single
84,GE,Q1 2011 Earnings Call,"April 21, 2011  8:30 am ET",https://seekingalpha.com/article/265232-general-electrics-ceo-discusses-q1-2011-results-earnings-call-transcript?part=single
85,GE,Q4 2010 Earnings Call,"January 21, 2011  8:30 am ET",https://seekingalpha.com/article/247923-general-electrics-ceo-discusses-q4-2010-results-earnings-call-transcript?part=single
86,GE,Q1 2010 Earnings Call,"April 16, 2010  8:30 am ET",https://seekingalpha.com/article/199163-general-electric-company-q1-2010-earnings-call-transcript?part=single
87,GE,Q4 2009 Earnings Call Transcript,"January 22, 2010 8:30 am ET",https://seekingalpha.com/article/183965-general-electric-company-q4-2009-earnings-call-transcript?part=single
88,GE,Q3 2009 Earnings Call,"October 16, 2009  8:30 am ET",https://seekingalpha.com/article/167022-general-electric-company-q3-2009-earnings-call-transcript?part=single
89,GE,Q2 2009 Earnings Call,"July 17, 2009 8:30 am ET",https://seekingalpha.com/article/149541-general-electric-company-q2-2009-earnings-call-transcript?part=single
90,GE,Q1 2009 Earnings Call,"April 17, 2008 8:30 am ET",https://seekingalpha.com/article/131525-general-electric-company-q1-2009-earnings-call-transcript?part=single
91,GE,Q4 2008 Earnings Call,"January 23, 2009 8:30 am ET",https://seekingalpha.com/article/116226-general-electric-company-q4-2008-earnings-call-transcript?part=single
92,GE,Annual Outlook Meeting Transcript,"December 16, 2008 3:00 pm ET",https://seekingalpha.com/article/111496-general-electric-company-annual-outlook-meeting-transcript?part=single
93,GE,Business Update Call,"December 2, 2008 8:30 am ET",https://seekingalpha.com/article/108843-general-electric-company-business-update-call-transcript?part=single
94,GE,Q3 2008 Earnings Call,"October 10, 2008 8:30 am ET",https://seekingalpha.com/article/99428-general-electric-company-q3-2008-earnings-call-transcript?part=single
95,GE,Business Update Call ,"September 25, 2008 8:30 am ET",https://seekingalpha.com/article/97448-general-electric-company-business-update-call-transcript?part=single
96,GE,Q2 2008 Earnings Call,"July 11, 2008 8:30 am ET",https://seekingalpha.com/article/84663-general-electric-q2-2008-earnings-call-transcript?part=single
97,GE,Q1 2008 Earnings Call,"April 11, 2008 8:30 am ET",https://seekingalpha.com/article/72018-general-electric-q1-2008-earnings-call-transcript?part=single
98,GE,Q4 2007 Earnings Call,"January 18, 2008 8:30 am ET",https://seekingalpha.com/article/60735-general-electric-company-q4-2007-earnings-call-transcript?part=single
99,GE,Q3 2007Earnings Call ,"October 12, 2007 8:30 am ET ",https://seekingalpha.com/article/49751-general-electric-q3-2007-earnings-call-transcript?part=single
100,GE, Q2 2007 Earnings Call ," July 13, 2007 8:30 am ET ",https://seekingalpha.com/article/41013-general-electric-q2-2007-earnings-call-transcript?part=single
101,GE, Q1 2007 Earnings Call ," April 13, 2007 8:30 am ET ",https://seekingalpha.com/article/32270-general-electric-q1-2007-earnings-call-transcript?part=single
102,GE, Q4 2006 Earnings Call ," January 19, 2006 8:30 am ET ",https://seekingalpha.com/article/24629-general-electric-q4-2006-earnings-call-transcript?part=single
103,GE,Q3 2006 Earnings Call,"October 13, 2006 8:30 am ET",https://seekingalpha.com/article/18420-general-electric-q3-2006-earnings-call-transcript?part=single
104,GE,Executives,"Jeffrey R. Immelt - Chairman and Chief Executive Officer Keith Sherin - Senior Vice President and Chief Financial Officer  Dan Janki - Vice President, Investor Communications ",https://seekingalpha.com/article/13614-general-electric-company-q2-2006-earnings-conference-call-transcript-ge?part=single
105,GE, Q1 2006 Earnings Conference Call ," April 13th 2006, 8:30 AM.",https://seekingalpha.com/article/9036-general-electric-company-q1-2006-earnings-conference-call-transcript-ge?part=single
106,GE, Q4 2005 Earnings Conference Call ," January 20th 2006, 8:30 AM.",https://seekingalpha.com/article/6005-general-electric-q4-2005-earnings-conference-call-transcript-ge?part=single
